"SEARCHQUERY","CRAWLTIME","RANK","ID"
"Boat neck",15-JUN-12,2222,"6967429415"
"Boat neck",15-JUN-12,2223,"6980095823"
"Boat neck",15-JUN-12,2224,"6967459461"
"Boater",15-JUN-12,1958,"4708552010"
"Boat neck",15-JUN-12,2809,"6831000322"
"Boat neck",15-JUN-12,2810,"6831004386"
"Boat neck",15-JUN-12,2811,"6831030814"
"Boat neck",15-JUN-12,2812,"6839965838"
"Boat neck",15-JUN-12,2813,"6830999636"
"Boat neck",15-JUN-12,2814,"6831008780"
"Boat neck",15-JUN-12,2815,"6831007676"
"Boat neck",15-JUN-12,2816,"7172762152"
"Boat neck",15-JUN-12,2817,"7153514781"
"Boat neck",15-JUN-12,2818,"7151017075"
"Boat neck",15-JUN-12,2819,"7172756954"
"Boat neck",15-JUN-12,2820,"7218562554"
"Boat neck",15-JUN-12,2821,"7151012101"
"Boat neck",15-JUN-12,2822,"7007427020"
"Boat neck",15-JUN-12,2823,"7184106654"
"Boat neck",15-JUN-12,2824,"7352784674"
"Boat neck",15-JUN-12,2825,"6997513500"
"Boat neck",15-JUN-12,2826,"7151018953"
"Boat neck",15-JUN-12,2827,"7184102838"
"Boat neck",15-JUN-12,2828,"6997520168"
"Boat neck",15-JUN-12,2829,"7172759388"
"Boat neck",15-JUN-12,2830,"7172772576"
"Boat neck",15-JUN-12,2831,"7218560650"
"Boat neck",15-JUN-12,2832,"7170183819"
"Boat neck",15-JUN-12,2833,"7218562238"
"Boat neck",15-JUN-12,2834,"7184097592"
"Boat neck",15-JUN-12,2835,"7172778154"
"Boat neck",15-JUN-12,2836,"6997515956"
"Boat neck",15-JUN-12,2837,"7167576699"
"Boat neck",15-JUN-12,2838,"7184094170"
"Boat neck",15-JUN-12,2839,"7143604703"
"Boat neck",15-JUN-12,2840,"7172775032"
"Boat neck",15-JUN-12,2841,"7172764398"
"Boat neck",15-JUN-12,2842,"7172776646"
"Boat neck",15-JUN-12,2843,"6997513010"
"Boat neck",15-JUN-12,2844,"7151009273"
"Boat neck",15-JUN-12,2845,"6997520840"
"Boat neck",15-JUN-12,2846,"7269197570"
"Boat neck",15-JUN-12,2847,"7170185797"
"Boat neck",15-JUN-12,2848,"7172774140"
"Boat neck",15-JUN-12,2849,"6997519144"
"Boat neck",15-JUN-12,2850,"7167576341"
"Boat neck",15-JUN-12,2851,"7184099684"
"Boat neck",15-JUN-12,2852,"7352786940"
"Boat neck",15-JUN-12,2853,"7218561170"
"Boat neck",15-JUN-12,2854,"7355936634"
"Boat neck",15-JUN-12,2855,"7269192248"
"Boat neck",15-JUN-12,2856,"7167575821"
"Boat neck",15-JUN-12,2857,"7184091040"
"Boat neck",15-JUN-12,2858,"7218561532"
"Boat neck",15-JUN-12,2859,"7355937492"
"Boat neck",15-JUN-12,2860,"7269193650"
"Boat neck",15-JUN-12,2861,"7269195406"
"Boat neck",15-JUN-12,2862,"7143606059"
"Boat neck",15-JUN-12,2863,"7172768722"
"Boat neck",15-JUN-12,2864,"7004930092"
"Boat neck",15-JUN-12,2865,"6997516968"
"Boat neck",15-JUN-12,2866,"7153513729"
"Boat neck",15-JUN-12,2867,"6997520846"
"Boat neck",15-JUN-12,2868,"7172771108"
"Boat neck",15-JUN-12,2869,"6997513402"
"Boat neck",15-JUN-12,2870,"7167577425"
"Boat neck",15-JUN-12,2871,"6997521422"
"Boat neck",15-JUN-12,2872,"7004928996"
"Boat neck",15-JUN-12,2873,"7004929314"
"Boat neck",15-JUN-12,2874,"7352788474"
"Boat neck",15-JUN-12,2875,"7007425886"
"Boat neck",15-JUN-12,2876,"7143599217"
"Boat neck",15-JUN-12,2877,"7004923542"
"Boat neck",15-JUN-12,2878,"7355937010"
"Boat neck",15-JUN-12,2879,"7151014917"
"Boat neck",15-JUN-12,2880,"6997516198"
"Boat neck",15-JUN-12,2881,"7352785234"
"Boat neck",15-JUN-12,2882,"7143604161"
"Boat neck",15-JUN-12,2883,"7172766670"
"Boat neck",15-JUN-12,2884,"6997518362"
"Boat neck",15-JUN-12,2885,"7151015905"
"Boat neck",15-JUN-12,2886,"7269196510"
"Boat neck",15-JUN-12,2887,"7153512507"
"Boat neck",15-JUN-12,2888,"7352787876"
"Boat neck",15-JUN-12,2889,"7184092734"
"Boat neck",15-JUN-12,2890,"7242234790"
"Boat neck",15-JUN-12,2891,"7198762644"
"Boat neck",15-JUN-12,2892,"7198763858"
"Boat neck",15-JUN-12,2893,"7198761390"
"Boat neck",15-JUN-12,2901,"7198762644"
"Boat neck",15-JUN-12,2902,"7198763858"
"Boat neck",15-JUN-12,2903,"7198761390"
"Boat neck",15-JUN-12,2910,"7269591986"
"Boat neck",15-JUN-12,2911,"7122257443"
"Boat neck",15-JUN-12,2918,"7000441295"
"Boat neck",15-JUN-12,2919,"6932380486"
"Boat neck",15-JUN-12,2921,"7055333027"
"Boat neck",15-JUN-12,2922,"6912909962"
"Boat neck",15-JUN-12,2923,"6977151831"
"Boat neck",15-JUN-12,2926,"6839966982"
"Boat neck",15-JUN-12,2927,"6998131903"
"Boat neck",15-JUN-12,2928,"7058995637"
"Boat neck",15-JUN-12,2929,"6976177550"
"Boat neck",15-JUN-12,594,"5115682828"
"Boat neck",15-JUN-12,601,"133215681"
"Boat neck",15-JUN-12,623,"5589491378"
"Boat neck",15-JUN-12,629,"4431220046"
"Boat neck",15-JUN-12,640,"5309216905"
"Boat neck",15-JUN-12,691,"2684313552"
"Boater",15-JUN-12,289,"3562051030"
"Boat neck",15-JUN-12,1438,"3368197817"
"Boater",15-JUN-12,1966,"4708556160"
"Boater",15-JUN-12,2036,"152386777"
"Boater",15-JUN-12,2919,"4829831663"
"Boater",15-JUN-12,306,"5939902639"
"Boater",15-JUN-12,316,"5213159529"
"Boater",15-JUN-12,354,"3937162038"
"Boater",15-JUN-12,357,"1402863773"
"Boater",15-JUN-12,458,"6752241189"
"Boater",15-JUN-12,461,"7265327902"
"Boater",15-JUN-12,482,"532664625"
"Boater",15-JUN-12,1132,"7305031596"
"Boater",15-JUN-12,1133,"7305031730"
"Boater",15-JUN-12,1134,"7305031262"
"Boater",15-JUN-12,1135,"7305030388"
"Boater",15-JUN-12,1136,"7305031380"
"Boater",15-JUN-12,1139,"7305029934"
"Boater",15-JUN-12,1160,"7305032136"
"Boater",15-JUN-12,1161,"7305029170"
"Boater",15-JUN-12,1164,"7305032718"
"Boater",15-JUN-12,1186,"7305029014"
"Boater",15-JUN-12,1193,"7305030488"
"Boater",15-JUN-12,1194,"7305038018"
"Boater",15-JUN-12,1220,"4708567482"
"Boater",15-JUN-12,1233,"153442423"
"Boater",15-JUN-12,1234,"7053990971"
"Boater",15-JUN-12,1277,"3481224613"
"Boater",15-JUN-12,1324,"1002458215"
"Boater",15-JUN-12,3643,"4544426604"
"Boater",15-JUN-12,3665,"4878957167"
"Boater",15-JUN-12,3688,"3708643619"
"Boater",15-JUN-12,3703,"7132111461"
"Boater",15-JUN-12,3727,"4936269384"
"Boater",15-JUN-12,3740,"4783503387"
"Boater",15-JUN-12,3776,"6997684803"
"Boater",15-JUN-12,3814,"6986018442"
"Boater",15-JUN-12,4471,"7263410692"
"Boater",15-JUN-12,4475,"3819562701"
"Boater",15-JUN-12,4571,"7263410692"
"Boater",15-JUN-12,4575,"3819562701"
"Boat neck",15-JUN-12,2229,"7007358576"
"Boat neck",15-JUN-12,2230,"7152832777"
"Boat neck",15-JUN-12,2231,"7007355770"
"Boat neck",15-JUN-12,2232,"7153449835"
"Boat neck",15-JUN-12,2233,"7006740114"
"Boat neck",15-JUN-12,2234,"7006742494"
"Boat neck",15-JUN-12,2241,"7255299828"
"Boat neck",15-JUN-12,2242,"7255308446"
"Boat neck",15-JUN-12,2243,"7255306448"
"Boat neck",15-JUN-12,2244,"7255303408"
"Boat neck",15-JUN-12,2245,"7255305096"
"Boat neck",15-JUN-12,2246,"6821345824"
"Boat neck",15-JUN-12,2247,"6980088939"
"Boat neck",15-JUN-12,2248,"6967462261"
"Boat neck",15-JUN-12,2249,"6947234435"
"Boat neck",15-JUN-12,2253,"6821344030"
"Boat neck",15-JUN-12,2257,"6845459042"
"Boat neck",15-JUN-12,2258,"6821342176"
"Boat neck",15-JUN-12,2259,"6839973846"
"Boat neck",15-JUN-12,2260,"6851998014"
"Boat neck",15-JUN-12,2261,"6947233479"
"Boat neck",15-JUN-12,2262,"6947235273"
"Boat neck",15-JUN-12,2263,"6967460791"
"Boat neck",15-JUN-12,2265,"6801127036"
"Boat neck",15-JUN-12,2266,"6821306254"
"Boat neck",15-JUN-12,2267,"6866498494"
"Boat neck",15-JUN-12,2269,"6851987690"
"Boat neck",15-JUN-12,2272,"6991591125"
"Boat neck",15-JUN-12,2273,"6967477295"
"Boat neck",15-JUN-12,2275,"6831031990"
"Boat neck",15-JUN-12,2300,"7153447397"
"Boat neck",15-JUN-12,2301,"7153449835"
"Boat neck",15-JUN-12,2302,"7006740114"
"Boat neck",15-JUN-12,2303,"7153447397"
"Boat neck",15-JUN-12,2304,"7006742494"
"Boat neck",15-JUN-12,2305,"7153446465"
"Boat neck",15-JUN-12,2311,"7078444833"
"Boat neck",15-JUN-12,2312,"7078450939"
"Boat neck",15-JUN-12,2313,"6912878370"
"Boat neck",15-JUN-12,2314,"7062168197"
"Boat neck",15-JUN-12,2315,"7055338713"
"Boat neck",15-JUN-12,2316,"6976042730"
"Boat neck",15-JUN-12,2317,"6932350184"
"Boat neck",15-JUN-12,2318,"6976043690"
"Boat neck",15-JUN-12,2319,"6909245972"
"Boat neck",15-JUN-12,2320,"6932373426"
"Boat neck",15-JUN-12,2321,"6932347524"
"Boat neck",15-JUN-12,2322,"7122124043"
"Boat neck",15-JUN-12,2323,"6977161209"
"Boat neck",15-JUN-12,2324,"7055338105"
"Boat neck",15-JUN-12,2325,"6932366862"
"Boat neck",15-JUN-12,2326,"6976041130"
"Boat neck",15-JUN-12,2345,"6961704008"
"Boat neck",15-JUN-12,2356,"6976981236"
"Boat neck",15-JUN-12,2358,"7114158075"
"Boat neck",15-JUN-12,2359,"6932370492"
"Boat neck",15-JUN-12,2360,"7122126957"
"Boat neck",15-JUN-12,2361,"7172894050"
"Boat neck",15-JUN-12,2362,"6968074502"
"Boat neck",15-JUN-12,2363,"7122125777"
"Boat neck",15-JUN-12,2365,"7172892256"
"Boat neck",15-JUN-12,2366,"7114153971"
"Boat neck",15-JUN-12,2368,"7114155471"
"Boat neck",15-JUN-12,2370,"7078424637"
"Boat neck",15-JUN-12,2371,"6968075206"
"Boat neck",15-JUN-12,2374,"6912902036"
"Boat neck",15-JUN-12,2375,"7122127031"
"Boat neck",15-JUN-12,2376,"6968080590"
"Boat neck",15-JUN-12,2378,"7122122459"
"Boat neck",15-JUN-12,2380,"6976044448"
"Boat neck",15-JUN-12,2381,"7114150037"
"Boat neck",15-JUN-12,2382,"6854328432"
"Boat neck",15-JUN-12,2383,"6980087295"
"Boat neck",15-JUN-12,2384,"7221643954"
"Boat neck",15-JUN-12,2385,"7221612032"
"Boat neck",15-JUN-12,2386,"7172902656"
"Boat neck",15-JUN-12,2387,"6833955792"
"Boat neck",15-JUN-12,2388,"7172896508"
"Boat neck",15-JUN-12,2389,"6968079582"
"Boat neck",15-JUN-12,2390,"6976048774"
"Boat neck",15-JUN-12,2391,"7078452499"
"Boat neck",15-JUN-12,2392,"7114159547"
"Boat neck",15-JUN-12,2393,"6833957190"
"Boat neck",15-JUN-12,2399,"6932352148"
"Boat neck",15-JUN-12,2400,"6976984162"
"Boat neck",15-JUN-12,2401,"7078447323"
"Boat neck",15-JUN-12,2402,"6909246470"
"Boat neck",15-JUN-12,2403,"7055334683"
"Boat neck",15-JUN-12,2404,"6932345714"
"Boat neck",15-JUN-12,2405,"6909246954"
"Boat neck",15-JUN-12,2406,"6932368052"
"Boat neck",15-JUN-12,2407,"7122129099"
"Boat neck",15-JUN-12,2408,"7122123389"
"Boat neck",15-JUN-12,2409,"6912881168"
"Boat neck",15-JUN-12,2410,"6932367224"
"Boat neck",15-JUN-12,2411,"7122124893"
"Boat neck",15-JUN-12,2412,"7078445611"
"Boat neck",15-JUN-12,2413,"6976041988"
"Boat neck",15-JUN-12,2414,"6980084139"
"Boat neck",15-JUN-12,2415,"7114156101"
"Boat neck",15-JUN-12,2416,"6932373894"
"Boat neck",15-JUN-12,2417,"7122121049"
"Boat neck",15-JUN-12,3001,"6886494618"
"Boat neck",15-JUN-12,3003,"6852004922"
"Boat neck",15-JUN-12,3004,"6998120281"
"Boat neck",15-JUN-12,3005,"6944877928"
"Boat neck",15-JUN-12,3006,"6986089081"
"Boat neck",15-JUN-12,3007,"7055332255"
"Boat neck",15-JUN-12,3008,"6852008986"
"Boat neck",15-JUN-12,3010,"6852009658"
"Boat neck",15-JUN-12,3013,"6852004256"
"Boat neck",15-JUN-12,3014,"7090950165"
"Boat neck",15-JUN-12,3015,"6912858564"
"Boat neck",15-JUN-12,3018,"6904956808"
"Boat neck",15-JUN-12,3019,"7000439225"
"Boat neck",15-JUN-12,3020,"6904956728"
"Boat neck",15-JUN-12,3022,"6912891600"
"Boat neck",15-JUN-12,3024,"6944885992"
"Boat neck",15-JUN-12,3026,"6912888108"
"Boat neck",15-JUN-12,3027,"7058969109"
"Boat neck",15-JUN-12,3028,"7122251193"
"Boat neck",15-JUN-12,3029,"7078454961"
"Boat neck",15-JUN-12,3030,"7058980441"
"Boat neck",15-JUN-12,3031,"6886492796"
"Boat neck",15-JUN-12,3033,"6909237068"
"Boat neck",15-JUN-12,3035,"6977150275"
"Boat neck",15-JUN-12,3036,"7058938121"
"Boat neck",15-JUN-12,3039,"6912872018"
"Boat neck",15-JUN-12,3040,"6944876384"
"Boat neck",15-JUN-12,3041,"6944882818"
"Boat neck",15-JUN-12,3043,"6977151137"
"Boat neck",15-JUN-12,3045,"7055328345"
"Boat neck",15-JUN-12,3046,"6854321580"
"Boat neck",15-JUN-12,3047,"6976173632"
"Boat neck",15-JUN-12,3048,"6944885472"
"Boat neck",15-JUN-12,3049,"6932381924"
"Boat neck",15-JUN-12,3050,"7058953355"
"Boat neck",15-JUN-12,3053,"6854319370"
"Boat neck",15-JUN-12,3054,"6909241166"
"Boat neck",15-JUN-12,3057,"6854322470"
"Boat neck",15-JUN-12,3061,"7000438411"
"Boat neck",15-JUN-12,3088,"6976174214"
"Boat neck",15-JUN-12,3099,"7119139323"
"Boat neck",15-JUN-12,3103,"6886493272"
"Boat neck",15-JUN-12,3105,"6854323120"
"Boat neck",15-JUN-12,3106,"7090949165"
"Boat neck",15-JUN-12,3110,"6944881016"
"Boat neck",15-JUN-12,3111,"6909239914"
"Boat neck",15-JUN-12,3114,"7122252629"
"Boat neck",15-JUN-12,3115,"6852005830"
"Boat neck",15-JUN-12,3116,"6944886526"
"Boat neck",15-JUN-12,3117,"7090954839"
"Boat neck",15-JUN-12,3118,"6852006734"
"Boat neck",15-JUN-12,3119,"7090933953"
"Boat neck",15-JUN-12,3123,"7211851180"
"Boat neck",15-JUN-12,3124,"7211860684"
"Boat neck",15-JUN-12,3125,"7167799583"
"Boat neck",15-JUN-12,3126,"7211862652"
"Boat neck",15-JUN-12,3127,"7211858426"
"Boat neck",15-JUN-12,3128,"7211842970"
"Boat neck",15-JUN-12,3129,"7211849430"
"Boat neck",15-JUN-12,3130,"7211854720"
"Boat neck",15-JUN-12,3131,"7143571559"
"Boat neck",15-JUN-12,3132,"7353011036"
"Boat neck",15-JUN-12,3133,"7143574051"
"Boat neck",15-JUN-12,3134,"7211860090"
"Boat neck",15-JUN-12,3135,"7211861930"
"Boat neck",15-JUN-12,3136,"7211847714"
"Boat neck",15-JUN-12,3137,"7211842230"
"Boat neck",15-JUN-12,3138,"7211843774"
"Boat neck",15-JUN-12,3139,"6997483258"
"Boat neck",15-JUN-12,3140,"7167799941"
"Boat neck",15-JUN-12,3141,"7170746955"
"Boat neck",15-JUN-12,3142,"7221768542"
"Boat neck",15-JUN-12,3143,"7143574309"
"Boat neck",15-JUN-12,3144,"7167802251"
"Boat neck",15-JUN-12,3145,"7211845618"
"Boat neck",15-JUN-12,3146,"7211864450"
"Boat neck",15-JUN-12,3147,"7143572091"
"Boat neck",15-JUN-12,3148,"7143575733"
"Boat neck",15-JUN-12,3149,"6997483338"
"Boat neck",15-JUN-12,3150,"7221765848"
"Boat neck",15-JUN-12,3151,"7143575813"
"Boat neck",15-JUN-12,3152,"7353009616"
"Boat neck",15-JUN-12,3153,"7211852930"
"Boat neck",15-JUN-12,3154,"7353012308"
"Boat neck",15-JUN-12,3155,"7167800885"
"Boat neck",15-JUN-12,3156,"7143571169"
"Boat neck",15-JUN-12,3157,"7221769786"
"Boat neck",15-JUN-12,3158,"7221767162"
"Boat neck",15-JUN-12,3159,"7211856360"
"Boat neck",15-JUN-12,3160,"7211866788"
"Boat neck",15-JUN-12,3161,"7221764578"
"Boat neck",15-JUN-12,784,"348193171"
"Boat neck",15-JUN-12,824,"6910328576"
"Boat neck",15-JUN-12,832,"150884403"
"Boat neck",15-JUN-12,858,"3868659268"
"Boat neck",15-JUN-12,1606,"3791584528"
"Boater",15-JUN-12,2212,"2228742492"
"Boater",15-JUN-12,3005,"4835124332"
"Boater",15-JUN-12,3111,"6757724307"
"Boater",15-JUN-12,3112,"6757756967"
"Boater",15-JUN-12,3113,"6757768295"
"Boater",15-JUN-12,3114,"6757687089"
"Boater",15-JUN-12,3115,"6757745867"
"Boater",15-JUN-12,3116,"6757712249"
"Boater",15-JUN-12,3180,"6757697513"
"Boater",15-JUN-12,3181,"6757668703"
"Boater",15-JUN-12,3182,"6757734991"
"Boater",15-JUN-12,1346,"4640537896"
"Boater",15-JUN-12,1368,"6119712251"
"Boater",15-JUN-12,1420,"6455969195"
"Boater",15-JUN-12,1448,"4640537842"
"Boater",15-JUN-12,1471,"752852380"
"Boater",15-JUN-12,1515,"3476499068"
"Boater",15-JUN-12,1534,"5127998701"
"Boater",15-JUN-12,3836,"1339029021"
"Boater",15-JUN-12,3885,"5450218061"
"Boater",15-JUN-12,3903,"3820366102"
"Boater",15-JUN-12,3964,"124564683"
"Boater",15-JUN-12,4020,"3819562701"
"Boater",15-JUN-12,4671,"7263410692"
"Boater",15-JUN-12,4675,"3819562701"
"Boater",15-JUN-12,4771,"7263410692"
"Boater",15-JUN-12,4775,"3819562701"
"Boat neck",15-JUN-12,2418,"7055333975"
"Boat neck",15-JUN-12,2419,"7172897804"
"Boat neck",15-JUN-12,2420,"6932350762"
"Boat neck",15-JUN-12,2421,"6909245100"
"Boat neck",15-JUN-12,2422,"7122125869"
"Boat neck",15-JUN-12,2423,"6976982890"
"Boat neck",15-JUN-12,2424,"7058990835"
"Boat neck",15-JUN-12,2425,"7221613656"
"Boat neck",15-JUN-12,2426,"7221616218"
"Chantilly lace",18-JUN-12,4,"3383885330"
"Chantilly lace",18-JUN-12,20,"6978696702"
"Chantilly lace",18-JUN-12,25,"3465999741"
"Boat neck",15-JUN-12,2427,"7122120821"
"Boat neck",15-JUN-12,2428,"7221620282"
"Boat neck",15-JUN-12,2429,"7062166139"
"Boat neck",15-JUN-12,2430,"6909244216"
"Boat neck",15-JUN-12,2431,"7122128231"
"Boat neck",15-JUN-12,2432,"6976048010"
"Boat neck",15-JUN-12,2433,"7172901132"
"Boat neck",15-JUN-12,2434,"7221617428"
"Boat neck",15-JUN-12,2435,"7058988067"
"Boat neck",15-JUN-12,2436,"6932374390"
"Boat neck",15-JUN-12,2437,"7123063929"
"Boat neck",15-JUN-12,2438,"7221618778"
"Boat neck",15-JUN-12,2439,"6909247442"
"Boat neck",15-JUN-12,2440,"7172895486"
"Boat neck",15-JUN-12,2441,"7221614888"
"Boat neck",15-JUN-12,2442,"6912900880"
"Boat neck",15-JUN-12,2443,"6932346986"
"Boat neck",15-JUN-12,2444,"6976984010"
"Boat neck",15-JUN-12,2449,"6968073186"
"Boat neck",15-JUN-12,2452,"6833955154"
"Boat neck",15-JUN-12,2455,"6854327626"
"Boat neck",15-JUN-12,2458,"7000450273"
"Boat neck",15-JUN-12,2460,"6980088185"
"Boat neck",15-JUN-12,2468,"6968070630"
"Boat neck",15-JUN-12,2471,"6833954676"
"Boat neck",15-JUN-12,2472,"6968077758"
"Boat neck",15-JUN-12,2474,"6833958116"
"Boat neck",15-JUN-12,2475,"6833958746"
"Boat neck",15-JUN-12,2476,"7114152625"
"Boat neck",15-JUN-12,2477,"6980084671"
"Boat neck",15-JUN-12,2479,"6868672972"
"Boat neck",15-JUN-12,2601,"6909245552"
"Boat neck",15-JUN-12,2602,"6909243530"
"Boat neck",15-JUN-12,2603,"7123063237"
"Boat neck",15-JUN-12,2604,"7242226632"
"Boat neck",15-JUN-12,2605,"7352759228"
"Boat neck",15-JUN-12,2606,"7223016966"
"Boat neck",15-JUN-12,2607,"6977166103"
"Boat neck",15-JUN-12,2608,"7302660838"
"Camp shirt",17-JUN-12,547,"1320850615"
"Camp shirt",17-JUN-12,561,"4578419090"
"Camp shirt",17-JUN-12,607,"6655298319"
"Cardigan (sweater)",17-JUN-12,472,"1298984053"
"Boat neck",15-JUN-12,956,"4814891821"
"Boat neck",15-JUN-12,957,"4814891581"
"Boat neck",15-JUN-12,1712,"1309144912"
"Boat neck",15-JUN-12,1812,"7303237816"
"Boat neck",15-JUN-12,1813,"7303240010"
"Boat neck",15-JUN-12,1814,"7303233470"
"Boat neck",15-JUN-12,1815,"7303221294"
"Boat neck",15-JUN-12,1816,"7303227198"
"Boat neck",15-JUN-12,1817,"7303225158"
"Boat neck",15-JUN-12,1818,"7303229564"
"Boat neck",15-JUN-12,1819,"7303235584"
"Boat neck",15-JUN-12,1820,"7303231284"
"Boat neck",15-JUN-12,1821,"7303223150"
"Boater",15-JUN-12,2538,"6898339393"
"Boater",15-JUN-12,867,"4820908062"
"Boater",15-JUN-12,894,"4820906696"
"Boater",15-JUN-12,1561,"4639929947"
"Boater",15-JUN-12,1576,"254837165"
"Boater",15-JUN-12,1600,"2837823418"
"Boater",15-JUN-12,1602,"7305036932"
"Boater",15-JUN-12,1649,"2787741427"
"Boater",15-JUN-12,1689,"4707916185"
"Boater",15-JUN-12,1702,"3675479725"
"Boater",15-JUN-12,1703,"4707921195"
"Chador",17-JUN-12,802,"517659224"
"Boater",15-JUN-12,4074,"7263410692"
"Boater",15-JUN-12,4171,"7263410692"
"Boater",15-JUN-12,4175,"3819562701"
"Bikini",15-JUN-12,2139,"5972474509"
"Boat neck",15-JUN-12,2609,"6886518934"
"Boat neck",15-JUN-12,2610,"7242231736"
"Boat neck",15-JUN-12,2611,"6904929834"
"Boat neck",15-JUN-12,2613,"6904921166"
"Boat neck",15-JUN-12,2614,"6904918728"
"Boat neck",15-JUN-12,2615,"7167551885"
"Boat neck",15-JUN-12,2616,"6977166437"
"Boat neck",15-JUN-12,2617,"7242232948"
"Chantilly lace",18-JUN-12,192,"516782752"
"Chantilly lace",18-JUN-12,193,"516810839"
"Chantilly lace",18-JUN-12,275,"6961045712"
"Boat neck",15-JUN-12,2618,"6831043562"
"Boat neck",15-JUN-12,2619,"7255924574"
"Boat neck",15-JUN-12,2620,"6977168305"
"Boat neck",15-JUN-12,2621,"6962241993"
"Boat neck",15-JUN-12,2622,"6886509906"
"Boat neck",15-JUN-12,2623,"7242221252"
"Boat neck",15-JUN-12,2624,"7352760664"
"Boat neck",15-JUN-12,2625,"6977168033"
"Boat neck",15-JUN-12,2626,"7352762492"
"Boat neck",15-JUN-12,2627,"7302661578"
"Boat neck",15-JUN-12,2628,"6904926702"
"Boat neck",15-JUN-12,2629,"7032593433"
"Boat neck",15-JUN-12,2630,"6904927574"
"Boat neck",15-JUN-12,2631,"7242223804"
"Boat neck",15-JUN-12,2632,"7242229180"
"Boat neck",15-JUN-12,2633,"7167549721"
"Boat neck",15-JUN-12,2634,"7223015402"
"Boat neck",15-JUN-12,2635,"7032595081"
"Boat neck",15-JUN-12,2636,"6977165405"
"Boat neck",15-JUN-12,2642,"6980089505"
"Boat neck",15-JUN-12,2701,"6977165405"
"Boat neck",15-JUN-12,2702,"6886517692"
"Boat neck",15-JUN-12,2703,"6886518060"
"Boat neck",15-JUN-12,2704,"6944863346"
"Boat neck",15-JUN-12,2705,"6886496370"
"Boat neck",15-JUN-12,2706,"6998114431"
"Boat neck",15-JUN-12,2707,"6831042914"
"Boat neck",15-JUN-12,2708,"6977169663"
"Boat neck",15-JUN-12,2709,"6962241579"
"Boat neck",15-JUN-12,2710,"7051011751"
"Boat neck",15-JUN-12,2711,"7051021195"
"Boat neck",15-JUN-12,2712,"7167551115"
"Boat neck",15-JUN-12,2713,"7242236088"
"Boat neck",15-JUN-12,2714,"6831039510"
"Boat neck",15-JUN-12,2715,"7051045909"
"Boat neck",15-JUN-12,2716,"6962241735"
"Boat neck",15-JUN-12,2717,"7167552747"
"Boat neck",15-JUN-12,2718,"6977168971"
"Boat neck",15-JUN-12,2719,"7032596107"
"Boat neck",15-JUN-12,2720,"7352757982"
"Boat neck",15-JUN-12,2721,"7167548329"
"Boat neck",15-JUN-12,2722,"7352761890"
"Boat neck",15-JUN-12,2724,"7143599043"
"Boat neck",15-JUN-12,2727,"6839971476"
"Boat neck",15-JUN-12,2728,"6831030454"
"Boat neck",15-JUN-12,2729,"6977148373"
"Boat neck",15-JUN-12,2730,"6977149955"
"Boat neck",15-JUN-12,2731,"6831004982"
"Boat neck",15-JUN-12,2732,"6821322182"
"Boat neck",15-JUN-12,2733,"6851985522"
"Boat neck",15-JUN-12,2734,"6977131527"
"Boat neck",15-JUN-12,2735,"6980094233"
"Boat neck",15-JUN-12,2736,"6977183523"
"Boat neck",15-JUN-12,2737,"6831000080"
"Boat neck",15-JUN-12,2738,"6986096433"
"Boat neck",15-JUN-12,2739,"6998120929"
"Boat neck",15-JUN-12,2740,"6977161917"
"Boat neck",15-JUN-12,2741,"6980095209"
"Boat neck",15-JUN-12,2742,"6851987036"
"Boat neck",15-JUN-12,2743,"6977148931"
"Boat neck",15-JUN-12,2744,"6967444947"
"Boat neck",15-JUN-12,2745,"6977142323"
"Boat neck",15-JUN-12,2746,"6831019562"
"Boat neck",15-JUN-12,2747,"6998109049"
"Boat neck",15-JUN-12,2748,"6988623499"
"Boat neck",15-JUN-12,2749,"6851992152"
"Boat neck",15-JUN-12,2750,"6967445351"
"Camp shirt",17-JUN-12,711,"217910618"
"Camp shirt",17-JUN-12,712,"217907959"
"Camp shirt",17-JUN-12,715,"4638109230"
"Camp shirt",17-JUN-12,740,"2050147473"
"Boat neck",15-JUN-12,1141,"2560603246"
"Boat neck",15-JUN-12,1197,"5013469271"
"Boat neck",15-JUN-12,1206,"2715443584"
"Boater",15-JUN-12,918,"6313935718"
"Boat neck",15-JUN-12,1920,"7269105266"
"Boat neck",15-JUN-12,1928,"7269104090"
"Boat neck",15-JUN-12,1934,"7269104758"
