PHOTO_ID,PictureURL,Category,T1_Q1,T2_Q1,T3_Q1,T1_Q2,T1_Q2,T1_Q2,T1_Familiarity,T2_Familiarity,T3_Familiarity
4138269750,http://farm3.static.flickr.com/2695/4138269750_8fc8a70b76.jpg,Cassock,Yes,Yes,Yes,Yes,Yes,Yes,6,7,7
4138270204,http://farm3.static.flickr.com/2701/4138270204_f5037b4a0c.jpg,Cassock,Yes,Yes,Yes,Yes,Yes,Yes,6,7,7
4351408344,http://farm3.static.flickr.com/2704/4351408344_77e27b431e.jpg,Cassock,Yes,Yes,Yes,Yes,Yes,Yes,6,7,7
4138270068,http://farm3.static.flickr.com/2705/4138270068_fd9f2fb965.jpg,Cassock,Yes,No,Yes,No,NotSure,Yes,7,3,2
4137506541,http://farm3.static.flickr.com/2734/4137506541_a572c782a6.jpg,Cassock,Yes,No,Yes,No,NotSure,Yes,7,3,2
4137506027,http://farm3.static.flickr.com/2750/4137506027_53ab1ca2cf.jpg,Cassock,Yes,No,Yes,No,NotSure,Yes,7,3,2
4137506623,http://farm3.static.flickr.com/2770/4137506623_6bc610b9c9.jpg,Cassock,Yes,No,Yes,No,NotSure,Yes,7,3,2
4138270274,http://farm3.static.flickr.com/2785/4138270274_093c99b3ae.jpg,Cassock,Yes,Yes,Yes,No,Yes,Yes,5,6,6
4137506375,http://farm3.static.flickr.com/2802/4137506375_575f7a6ee0.jpg,Cassock,Yes,Yes,Yes,No,Yes,Yes,5,6,6
3056008617,http://farm4.static.flickr.com/3039/3056008617_119a2094b2.jpg,Cassock,No,No,Yes,NotSure,No,NotSure,5,6,6
2534590488,http://farm4.static.flickr.com/3189/2534590488_86461d0c6e.jpg,Cassock,Yes,Yes,Yes,Yes,Yes,Yes,5,6,6
2649863747,http://farm4.static.flickr.com/3073/2649863747_f206f7834c.jpg,Chador,Yes,No,Yes,Yes,No,Yes,6,2,7
3210320193,http://farm4.static.flickr.com/3085/3210320193_ae7239a1f2.jpg,Chador,Yes,No,Yes,Yes,Yes,Yes,6,2,7
3083952191,http://farm4.static.flickr.com/3094/3083952191_e1e7740d4b.jpg,Chador,Yes,No,Yes,Yes,Yes,Yes,6,2,7
2795308091,http://farm4.static.flickr.com/3109/2795308091_dd557cf0ac.jpg,Chador,Yes,Yes,Yes,Yes,No,Yes,6,2,7
4844270285,http://farm5.static.flickr.com/4129/4844270285_dd016d752d.jpg,Chador,Yes,Yes,Yes,Yes,Yes,Yes,,6,6
4851393326,http://farm5.static.flickr.com/4134/4851393326_b84f45837d.jpg,Chador,Yes,Yes,Yes,Yes,Yes,Yes,,6,6
4872155845,http://farm5.static.flickr.com/4137/4872155845_0e6b6c4390.jpg,Chador,Yes,Yes,Yes,Yes,,Yes,,6,6
4774382063,http://farm5.static.flickr.com/4138/4774382063_f97f83c5dc.jpg,Chador,NotSure,Yes,Yes,NotSure,Yes,Yes,,6,6
4392709283,http://farm3.static.flickr.com/2692/4392709283_420d294d28.jpg,Chasuble,Yes,Yes,Yes,Yes,NotSure,NotSure,6,6,7
4392765765,http://farm3.static.flickr.com/2692/4392765765_2093681911.jpg,Chasuble,Yes,Yes,Yes,Yes,NotSure,NotSure,6,6,7
4464722562,http://farm3.static.flickr.com/2698/4464722562_0289159ea1.jpg,Chasuble,Yes,Yes,Yes,Yes,Yes,Yes,6,6,7
4431205161,http://farm3.static.flickr.com/2699/4431205161_569e30b85f.jpg,Chasuble,Yes,Yes,Yes,Yes,Yes,Yes,6,6,7
4464717448,http://farm5.static.flickr.com/4012/4464717448_bae8f4d5c8.jpg,Chasuble,Yes,Yes,Yes,Yes,Yes,Yes,5,6,1
4465295747,http://farm5.static.flickr.com/4015/4465295747_9329ae7f13.jpg,Chasuble,Yes,Yes,Yes,Yes,Yes,Yes,5,6,1
4392744443,http://farm5.static.flickr.com/4019/4392744443_1dbbb3dcfa.jpg,Chasuble,Yes,Yes,Yes,NotSure,Yes,NotSure,5,6,1
4323035776,http://farm5.static.flickr.com/4020/4323035776_2bca258810.jpg,Chasuble,Yes,Yes,Yes,Yes,Yes,Yes,5,6,1
4392690113,http://farm5.static.flickr.com/4022/4392690113_a84ccb3b20.jpg,Chasuble,Yes,NotSure,No,Yes,NotSure,No,5,4,6
4465299495,http://farm5.static.flickr.com/4022/4465299495_3acb74a2ac.jpg,Chasuble,Yes,Yes,Yes,Yes,Yes,Yes,5,4,6
4463936409,http://farm5.static.flickr.com/4024/4463936409_d5ae17dc8c.jpg,Chasuble,Yes,Yes,Yes,Yes,Yes,Yes,5,4,6
4393529752,http://farm5.static.flickr.com/4025/4393529752_4505cc48be.jpg,Chasuble,Yes,No,No,Yes,No,No,5,4,6
4671707597,http://farm5.static.flickr.com/4029/4671707597_f22a6aa240.jpg,Chasuble,Yes,Yes,Yes,Yes,Yes,Yes,5,2,6
4393559566,http://farm5.static.flickr.com/4031/4393559566_15f31e0d55.jpg,Chasuble,Yes,Yes,Yes,Yes,NotSure,Yes,5,2,6
4392739943,http://farm5.static.flickr.com/4032/4392739943_8594eea331.jpg,Chasuble,Yes,Yes,Yes,Yes,NotSure,Yes,5,2,6
4392713219,http://farm5.static.flickr.com/4033/4392713219_4837ea7277.jpg,Chasuble,Yes,Yes,Yes,Yes,NotSure,Yes,5,2,6
4431200221,http://farm5.static.flickr.com/4047/4431200221_c50eec377e.jpg,Chasuble,Yes,Yes,No,Yes,Yes,Yes,6,6,4
4392717085,http://farm5.static.flickr.com/4051/4392717085_96e7e9b807.jpg,Chasuble,Yes,Yes,Yes,Yes,Yes,No,6,6,4
4393517436,http://farm5.static.flickr.com/4053/4393517436_f8738bfbc0.jpg,Chasuble,Yes,Yes,NotSure,Yes,Yes,No,6,6,4
4393450752,http://farm5.static.flickr.com/4054/4393450752_ce4d20c738.jpg,Chasuble,Yes,Yes,Yes,NotSure,Yes,NotSure,6,6,4
4167451894,http://farm3.static.flickr.com/2654/4167451894_df1e8463bd.jpg,Chemise,Yes,No,Yes,No,No,NotSure,2,1,7
2942053740,http://farm4.static.flickr.com/3017/2942053740_dd244ea5d7.jpg,Chemise,Yes,Yes,Yes,No,No,No,2,1,7
2706101206,http://farm4.static.flickr.com/3050/2706101206_d91ccce56c.jpg,Chemise,Yes,Yes,Yes,No,No,No,2,1,7
2678259310,http://farm4.static.flickr.com/3270/2678259310_a1c0a88624.jpg,Chemise,Yes,Yes,Yes,No,No,No,2,1,7
4626642998,http://farm4.static.flickr.com/3343/4626642998_3e8144fc66.jpg,Chic (style),No,No,No,No,No,No,6,6,
4635707060,http://farm4.static.flickr.com/3344/4635707060_8d55130a24.jpg,Chic (style),No,No,No,No,No,No,6,6,
4629619544,http://farm4.static.flickr.com/3375/4629619544_027edd6762.jpg,Chic (style),No,No,No,No,No,No,6,6,
4635706386,http://farm4.static.flickr.com/3385/4635706386_0d113ab385.jpg,Chic (style),No,No,No,No,No,No,6,6,
4631845074,http://farm5.static.flickr.com/4042/4631845074_6d34e6c096.jpg,Chic (style),No,No,No,No,No,NotSure,7,6,7
4626178535,http://farm5.static.flickr.com/4046/4626178535_172d436291.jpg,Chic (style),No,No,No,No,No,NotSure,7,6,7
4629598088,http://farm5.static.flickr.com/4052/4629598088_0c861c727e.jpg,Chic (style),No,No,No,No,No,NotSure,7,6,7
4635215841,http://farm5.static.flickr.com/4067/4635215841_bca80df75a.jpg,Chic (style),No,No,No,No,No,NotSure,7,6,7
4591768409,http://farm5.static.flickr.com/4050/4591768409_f2dbc3a15a.jpg,Choker,Yes,Yes,Yes,Yes,Yes,Yes,7,6,1
5041151673,http://farm5.static.flickr.com/4084/5041151673_1eb998c7e2.jpg,Choker,Yes,Yes,Yes,Yes,Yes,Yes,7,6,1
5041730754,http://farm5.static.flickr.com/4084/5041730754_3f98f3d44d.jpg,Choker,Yes,Yes,Yes,Yes,Yes,Yes,7,6,1
5041702454,http://farm5.static.flickr.com/4085/5041702454_2c22a128b3.jpg,Choker,Yes,Yes,Yes,Yes,Yes,Yes,7,6,1
5041812590,http://farm5.static.flickr.com/4089/5041812590_09eb7ff7c7.jpg,Choker,Yes,Yes,Yes,Yes,Yes,Yes,7,6,6
5041882418,http://farm5.static.flickr.com/4089/5041882418_6c19fd0854.jpg,Choker,Yes,Yes,Yes,Yes,Yes,Yes,7,6,6
5041777264,http://farm5.static.flickr.com/4100/5041777264_55f5932670.jpg,Choker,Yes,Yes,Yes,Yes,Yes,NotSure,7,6,6
5041007217,http://farm5.static.flickr.com/4105/5041007217_0292b75df2.jpg,Choker,Yes,Yes,Yes,Yes,Yes,Yes,7,6,6
5041122803,http://farm5.static.flickr.com/4126/5041122803_f3fc1d9352.jpg,Choker,Yes,Yes,Yes,NotSure,Yes,Yes,3,2,6
5041259837,http://farm5.static.flickr.com/4127/5041259837_e7bec5d285.jpg,Choker,Yes,Yes,Yes,NotSure,Yes,Yes,3,2,6
5041628748,http://farm5.static.flickr.com/4128/5041628748_d3d0017461.jpg,Choker,Yes,Yes,Yes,NotSure,Yes,Yes,3,2,6
5041747252,http://farm5.static.flickr.com/4128/5041747252_ee6df2bcfe.jpg,Choker,Yes,Yes,Yes,NotSure,Yes,Yes,3,2,6
2211542971,http://farm3.static.flickr.com/2057/2211542971_5d511994f1.jpg,Choli,NotSure,Yes,Yes,NotSure,No,No,3,6,6
1526547420,http://farm3.static.flickr.com/2139/1526547420_96b42b4fd4.jpg,Choli,NotSure,No,Yes,NotSure,No,No,3,6,6
1534544977,http://farm3.static.flickr.com/2260/1534544977_a97a5bb22c.jpg,Choli,Yes,Yes,Yes,No,No,No,3,6,6
4157955429,http://farm3.static.flickr.com/2489/4157955429_8bb0fd2087.jpg,Choli,Yes,Yes,Yes,NotSure,No,No,3,6,6
4158718168,http://farm3.static.flickr.com/2489/4158718168_3bd7261c6e.jpg,Choli,No,Yes,No,No,No,No,6,5,1
4114950198,http://farm3.static.flickr.com/2498/4114950198_886fa08268.jpg,Choli,No,Yes,Yes,No,No,No,6,5,1
4157955315,http://farm3.static.flickr.com/2502/4157955315_8bcab85c5e.jpg,Choli,No,Yes,No,No,No,No,6,5,1
4157957565,http://farm3.static.flickr.com/2511/4157957565_f923c2ef63.jpg,Choli,No,No,No,No,No,No,6,5,1
4157956195,http://farm3.static.flickr.com/2664/4157956195_77a2b04e16.jpg,Choli,No,No,Yes,No,No,No,,1,1
4122635154,http://farm3.static.flickr.com/2669/4122635154_98cb872787.jpg,Choli,Yes,No,Yes,No,No,No,,1,1
4122624458,http://farm3.static.flickr.com/2670/4122624458_a9c5e689f6.jpg,Choli,No,No,Yes,No,No,No,,1,1
4157954567,http://farm3.static.flickr.com/2679/4157954567_bf670c5dba.jpg,Choli,No,No,Yes,No,No,No,,1,1
3107554949,http://farm4.static.flickr.com/3104/3107554949_a2cc2bf17d.jpg,Choli,No,No,Yes,No,No,No,6,7,1
3108391274,http://farm4.static.flickr.com/3106/3108391274_fcf1776696.jpg,Choli,No,No,No,No,No,No,6,7,1
3107558561,http://farm4.static.flickr.com/3119/3107558561_84e3a70195.jpg,Choli,Yes,Yes,Yes,No,No,No,6,7,1
4619242306,http://farm4.static.flickr.com/3122/4619242306_cd33a2523c.jpg,Choli,Yes,Yes,Yes,No,No,No,6,7,1
3108388966,http://farm4.static.flickr.com/3148/3108388966_dd3dfce995.jpg,Choli,Yes,Yes,Yes,No,No,No,3,,6
5733145753,http://farm4.static.flickr.com/3148/5733145753_ed48090b06.jpg,Choli,Yes,Yes,Yes,No,No,No,3,,6
3107559233,http://farm4.static.flickr.com/3176/3107559233_c94308c8bd.jpg,Choli,Yes,Yes,Yes,No,No,No,3,,6
3107554603,http://farm4.static.flickr.com/3178/3107554603_49e7c63cc5.jpg,Choli,Yes,Yes,Yes,No,No,No,3,,6
4441308986,http://farm5.static.flickr.com/4041/4441308986_b49b9e032d.jpg,Choli,Yes,No,No,No,No,No,1,7,7
4440522675,http://farm5.static.flickr.com/4043/4440522675_9a75161c0c.jpg,Choli,Yes,No,No,No,No,No,1,7,7
4618628151,http://farm5.static.flickr.com/4049/4618628151_2726e38a17.jpg,Choli,Yes,No,No,No,No,No,1,7,7
4619242522,http://farm5.static.flickr.com/4051/4619242522_cacfb6bf5f.jpg,Choli,Yes,No,No,No,No,No,1,7,7
5733708360,http://farm6.static.flickr.com/5264/5733708360_68ca97630d.jpg,Choli,Yes,Yes,Yes,No,NotSure,No,6,1,7
5426724270,http://farm6.static.flickr.com/5298/5426724270_7a26fe6f75.jpg,Choli,Yes,Yes,Yes,NotSure,NotSure,Yes,6,1,7
5733134557,http://farm6.static.flickr.com/5301/5733134557_fb1c2f37bb.jpg,Choli,Yes,Yes,Yes,No,NotSure,No,6,1,7
6069835917,http://farm7.static.flickr.com/6090/6069835917_ed54f4c6a7.jpg,Choli,Yes,Yes,Yes,No,No,No,6,1,7
6685539733,http://farm8.static.flickr.com/7016/6685539733_a6fd764a1e.jpg,Cleavage (breasts),Yes,Yes,Yes,Yes,Yes,Yes,7,7,1
6793345456,http://farm8.static.flickr.com/7067/6793345456_2e746344ed.jpg,Cleavage (breasts),No,No,No,No,No,No,7,7,1
6822150400,http://farm8.static.flickr.com/7207/6822150400_99963e322d.jpg,Cleavage (breasts),No,No,No,No,No,No,7,7,1
267975094,http://farm1.static.flickr.com/103/267975094_b1c7cc1d31.jpg,Coif,Yes,Yes,NotSure,No,No,No,3,1,1
90654823,http://farm1.static.flickr.com/12/90654823_f4ce1c6e67.jpg,Coif,Yes,Yes,NotSure,No,NotSure,No,3,1,1
498919738,http://farm1.static.flickr.com/228/498919738_ff3d019e32.jpg,Coif,Yes,Yes,NotSure,No,No,No,3,1,1
5161746718,http://farm2.static.flickr.com/1377/5161746718_428b641ee5.jpg,Coif,Yes,Yes,Yes,No,No,No,3,1,1
3512161552,http://farm4.static.flickr.com/3078/3512161552_9b28e6b1c0.jpg,Coif,Yes,Yes,Yes,No,No,No,6,3,2
3102294310,http://farm4.static.flickr.com/3084/3102294310_28a82a72c8.jpg,Coif,Yes,Yes,Yes,No,Yes,No,6,3,2
3218898017,http://farm4.static.flickr.com/3133/3218898017_c69c03093e.jpg,Coif,NotSure,Yes,No,No,NotSure,No,6,3,2
3512173830,http://farm4.static.flickr.com/3308/3512173830_03a2d45e66.jpg,Coif,Yes,Yes,Yes,No,No,No,6,3,2
3511352331,http://farm4.static.flickr.com/3345/3511352331_2c3e7b6dda.jpg,Coif,No,Yes,Yes,No,No,No,6,2,2
3512160096,http://farm4.static.flickr.com/3359/3512160096_e6cd3eb8f1.jpg,Coif,No,Yes,Yes,No,No,No,6,2,2
3511347165,http://farm4.static.flickr.com/3384/3511347165_30471f6dc8.jpg,Coif,No,Yes,Yes,No,No,No,6,2,2
3511354213,http://farm4.static.flickr.com/3391/3511354213_4cbb8d114e.jpg,Coif,No,Yes,Yes,No,No,No,6,2,2
3230325475,http://farm4.static.flickr.com/3097/3230325475_35dc99c80d.jpg,Cornette,No,No,No,No,No,No,5,2,6
3231174176,http://farm4.static.flickr.com/3117/3231174176_c6864cefc9.jpg,Cornette,No,No,No,No,No,No,5,2,6
2765792306,http://farm4.static.flickr.com/3293/2765792306_c9e68b0784.jpg,Cornette,No,Yes,Yes,No,No,No,5,2,6
3231487195,http://farm4.static.flickr.com/3308/3231487195_0f3396c07e.jpg,Cornette,No,No,No,No,No,No,5,2,6
254156222,http://farm1.static.flickr.com/105/254156222_01eae68cf4.jpg,Sarong,No,Yes,Yes,No,NotSure,NotSure,2,7,4
18447578,http://farm1.static.flickr.com/13/18447578_3ec6760bdf.jpg,Sarong,No,NotSure,NotSure,No,NotSure,NotSure,2,7,4
411591109,http://farm1.static.flickr.com/145/411591109_cfdbf97907.jpg,Sarong,No,Yes,Yes,No,NotSure,Yes,2,7,4
411593049,http://farm1.static.flickr.com/147/411593049_bcd08a491d.jpg,Sarong,No,No,No,No,No,No,2,7,4
454857364,http://farm1.static.flickr.com/250/454857364_f0147bef33.jpg,Sarong,Yes,Yes,Yes,Yes,Yes,No,7,5,1
454860072,http://farm1.static.flickr.com/250/454860072_4b33c1007f.jpg,Sarong,Yes,Yes,Yes,Yes,Yes,No,7,5,1
144369230,http://farm1.static.flickr.com/53/144369230_47ad3b4fca.jpg,Sarong,Yes,No,No,Yes,NotSure,No,7,5,1
186359876,http://farm1.static.flickr.com/56/186359876_9f03ce9a32.jpg,Sarong,Yes,No,Yes,Yes,No,No,7,5,1
3862897757,http://farm3.static.flickr.com/2464/3862897757_0ddfae207a.jpg,Sarong,Yes,No,Yes,NotSure,No,NotSure,6,1,5
3863711436,http://farm3.static.flickr.com/2476/3863711436_b153aa52f9.jpg,Sarong,Yes,No,Yes,Yes,No,Yes,6,1,5
3863686340,http://farm3.static.flickr.com/2618/3863686340_6f1cbe722b.jpg,Sarong,Yes,No,Yes,NotSure,No,NotSure,6,1,5
4308291409,http://farm3.static.flickr.com/2680/4308291409_165e098198.jpg,Sarong,No,No,No,No,No,No,6,1,5
4319656889,http://farm3.static.flickr.com/2741/4319656889_28d8740c77.jpg,Sarong,Yes,Yes,Yes,NotSure,NotSure,NotSure,7,6,5
4320440354,http://farm3.static.flickr.com/2781/4320440354_5511cb8d3f.jpg,Sarong,Yes,Yes,Yes,NotSure,NotSure,NotSure,7,6,5
4221991035,http://farm3.static.flickr.com/2789/4221991035_1c90c9b0f4.jpg,Sarong,Yes,Yes,Yes,Yes,NotSure,NotSure,7,6,5
5799339106,http://farm4.static.flickr.com/3096/5799339106_19f1fee160.jpg,Sarong,NotSure,No,No,NotSure,No,No,7,6,5
4978974338,http://farm5.static.flickr.com/4107/4978974338_69168c5bbd.jpg,Sarong,Yes,Yes,Yes,Yes,Yes,NotSure,7,7,6
4997797738,http://farm5.static.flickr.com/4111/4997797738_52781341ab.jpg,Sarong,Yes,Yes,Yes,Yes,Yes,Yes,7,7,6
5077371692,http://farm5.static.flickr.com/4129/5077371692_72dbf70ba7.jpg,Sarong,Yes,Yes,NotSure,Yes,Yes,NotSure,7,7,6
5016896812,http://farm5.static.flickr.com/4131/5016896812_06084b0987.jpg,Sarong,Yes,Yes,Yes,Yes,Yes,Yes,7,7,6
5082874286,http://farm5.static.flickr.com/4146/5082874286_e0e3b71182.jpg,Sarong,Yes,Yes,Yes,No,NotSure,Yes,6,5,2
5450128727,http://farm5.static.flickr.com/4146/5450128727_b32c92b56a.jpg,Sarong,Yes,Yes,Yes,Yes,Yes,No,6,5,2
5010312949,http://farm5.static.flickr.com/4148/5010312949_c4a0a78d33.jpg,Sarong,Yes,Yes,Yes,Yes,Yes,Yes,6,5,2
5076737549,http://farm5.static.flickr.com/4150/5076737549_4c2f447e05.jpg,Sarong,NotSure,Yes,Yes,NotSure,NotSure,Yes,6,5,2
365776438,http://farm1.static.flickr.com/154/365776438_d8cf3d2885.jpg,Scrunchie,Yes,NotSure,Yes,Yes,No,Yes,7,2,1
364355555,http://farm1.static.flickr.com/178/364355555_a1968f4018.jpg,Scrunchie,Yes,No,Yes,Yes,NotSure,Yes,7,2,1
4352586937,http://farm3.static.flickr.com/2687/4352586937_dfb1b34ac9.jpg,Scrunchie,Yes,Yes,Yes,Yes,Yes,Yes,7,2,1
4353332934,http://farm3.static.flickr.com/2750/4353332934_c667b26279.jpg,Scrunchie,Yes,Yes,Yes,Yes,NotSure,Yes,7,2,1
2059155162,http://farm3.static.flickr.com/2036/2059155162_415a5c6c92.jpg,Shako,Yes,No,No,No,No,No,5,4,1
2059164364,http://farm3.static.flickr.com/2046/2059164364_d62675a5d3.jpg,Shako,Yes,No,No,No,No,No,5,4,1
2059167936,http://farm3.static.flickr.com/2046/2059167936_f84bd33fe2.jpg,Shako,Yes,No,No,No,,No,5,4,1
2059150950,http://farm3.static.flickr.com/2048/2059150950_6d972a3870.jpg,Shako,Yes,No,No,No,No,No,5,4,1
2058379627,http://farm3.static.flickr.com/2120/2058379627_68321b442a.jpg,Shako,Yes,No,No,No,No,No,5,5,6
2058367133,http://farm3.static.flickr.com/2125/2058367133_ca56e61368.jpg,Shako,Yes,No,Yes,No,No,No,5,5,6
2058382333,http://farm3.static.flickr.com/2125/2058382333_16c9d7c9b2.jpg,Shako,Yes,No,Yes,No,No,No,5,5,6
2058370427,http://farm3.static.flickr.com/2127/2058370427_cd7d7de2da.jpg,Shako,Yes,No,Yes,No,No,No,5,5,6
2135167525,http://farm3.static.flickr.com/2157/2135167525_434b5bb1fa.jpg,Shako,No,No,No,No,No,No,7,2,6
2058382685,http://farm3.static.flickr.com/2159/2058382685_86fb36987a.jpg,Shako,Yes,No,Yes,No,No,No,7,2,6
2059145570,http://farm3.static.flickr.com/2159/2059145570_c5be79c19b.jpg,Shako,Yes,No,Yes,No,No,No,7,2,6
2059161660,http://farm3.static.flickr.com/2159/2059161660_b413f17ea7.jpg,Shako,Yes,No,Yes,No,No,No,7,2,6
2135951436,http://farm3.static.flickr.com/2259/2135951436_d09a5bac9d.jpg,Shako,No,No,No,No,No,No,7,2,1
2058381691,http://farm3.static.flickr.com/2263/2058381691_fc6e16ded6.jpg,Shako,Yes,No,No,No,No,No,7,2,1
2058358533,http://farm3.static.flickr.com/2267/2058358533_f15beeebf4.jpg,Shako,NotSure,No,No,No,No,No,7,2,1
2059163852,http://farm3.static.flickr.com/2270/2059163852_cddef346ca.jpg,Shako,Yes,,No,No,No,No,7,2,1
2059166400,http://farm3.static.flickr.com/2277/2059166400_af979ffdcc.jpg,Shako,Yes,No,NotSure,No,No,No,6,2,1
2058371431,http://farm3.static.flickr.com/2278/2058371431_1460cdcfde.jpg,Shako,Yes,No,NotSure,No,No,No,6,2,1
2058369041,http://farm3.static.flickr.com/2281/2058369041_1d92aa493b.jpg,Shako,Yes,No,NotSure,No,No,No,6,2,1
2135905050,http://farm3.static.flickr.com/2281/2135905050_a328a229cb.jpg,Shako,No,No,No,No,No,No,6,2,1
2059163644,http://farm3.static.flickr.com/2322/2059163644_be448be166.jpg,Shako,No,No,Yes,No,No,No,4,1,4
2059156748,http://farm3.static.flickr.com/2326/2059156748_b99f69f8ab.jpg,Shako,No,No,Yes,No,No,No,4,1,4
2058358145,http://farm3.static.flickr.com/2329/2058358145_3b70e0b2c2.jpg,Shako,No,No,,No,No,No,4,1,4
2058375735,http://farm3.static.flickr.com/2333/2058375735_2950b8dd78.jpg,Shako,No,No,Yes,No,No,No,4,1,4
2058377461,http://farm3.static.flickr.com/2335/2058377461_bf50a38bc3.jpg,Shako,Yes,No,Yes,No,No,No,6,2,5
2058356571,http://farm3.static.flickr.com/2342/2058356571_d984ee522d.jpg,Shako,Yes,No,Yes,No,No,No,6,2,5
2058369789,http://farm3.static.flickr.com/2343/2058369789_6d90a0b82e.jpg,Shako,Yes,No,Yes,No,No,No,6,2,5
2058370211,http://farm3.static.flickr.com/2347/2058370211_a008cd0d16.jpg,Shako,Yes,No,Yes,No,No,No,6,2,5
2059143612,http://farm3.static.flickr.com/2361/2059143612_78a8430570.jpg,Shako,Yes,No,Yes,No,No,No,1,7,6
2058357607,http://farm3.static.flickr.com/2362/2058357607_ccab3b9e5c.jpg,Shako,No,No,Yes,No,No,No,1,7,6
2058382459,http://farm3.static.flickr.com/2369/2058382459_7222fbdc9f.jpg,Shako,No,No,No,No,No,No,1,7,6
2058371821,http://farm3.static.flickr.com/2372/2058371821_4f14ebbd06.jpg,Shako,No,No,Yes,No,No,No,1,7,6
6345288539,http://farm7.static.flickr.com/6120/6345288539_624a823591.jpg,Shako,Yes,Yes,Yes,Yes,Yes,Yes,2,6,5
6346038166,http://farm7.static.flickr.com/6215/6346038166_20bf225373.jpg,Shako,Yes,Yes,Yes,Yes,Yes,Yes,2,6,5
6345288225,http://farm7.static.flickr.com/6226/6345288225_32f1ddb9f5.jpg,Shako,Yes,Yes,Yes,Yes,Yes,NotSure,2,6,5
410484543,http://farm1.static.flickr.com/155/410484543_9c7281dc5a.jpg,Sheer fabric,Yes,Yes,Yes,Yes,Yes,Yes,5,,5
197952278,http://farm1.static.flickr.com/59/197952278_7af7d12ec1.jpg,Sheer fabric,Yes,Yes,No,Yes,Yes,Yes,5,,5
3532071196,http://farm3.static.flickr.com/2170/3532071196_0f0cc52b64.jpg,Sheer fabric,Yes,Yes,Yes,Yes,Yes,Yes,5,,5
3987217609,http://farm3.static.flickr.com/2625/3987217609_5863ca3569.jpg,Sheer fabric,Yes,Yes,NotSure,NotSure,Yes,NotSure,5,,5
4597595156,http://farm4.static.flickr.com/3347/4597595156_e075ddc7b8.jpg,Sleeveless shirt,Yes,Yes,Yes,NotSure,Yes,NotSure,7,7,5
3659453353,http://farm4.static.flickr.com/3658/3659453353_f6db393179.jpg,Sleeveless shirt,Yes,Yes,Yes,Yes,Yes,NotSure,7,7,5
4449456030,http://farm5.static.flickr.com/4023/4449456030_37a9ee2859.jpg,Sleeveless shirt,Yes,Yes,Yes,Yes,Yes,Yes,7,7,5
4686155836,http://farm5.static.flickr.com/4044/4686155836_478a89b11b.jpg,Sleeveless shirt,Yes,Yes,Yes,Yes,Yes,Yes,7,7,5
4359631761,http://farm5.static.flickr.com/4053/4359631761_012ccbfcb2.jpg,Sombrero,No,No,No,No,No,No,7,7,2
4207206879,http://farm5.static.flickr.com/4056/4207206879_fd89b663a1.jpg,Sombrero,No,NotSure,No,No,No,No,7,7,2
4380839639,http://farm5.static.flickr.com/4057/4380839639_045740c256.jpg,Sombrero,Yes,Yes,No,Yes,Yes,No,7,7,2
5395219146,http://farm6.static.flickr.com/5176/5395219146_4d18a39368.jpg,Sombrero,Yes,Yes,No,Yes,,No,7,7,2
5411829229,http://farm5.static.flickr.com/4147/5411829229_0de0ee6e92.jpg,Tie clip,Yes,Yes,Yes,Yes,No,No,5,7,1
5913502003,http://farm6.static.flickr.com/5072/5913502003_ffca604fb8.jpg,Tie clip,Yes,Yes,Yes,Yes,Yes,Yes,5,7,1
5412440424,http://farm6.static.flickr.com/5092/5412440424_861a55e89d.jpg,Tie clip,Yes,Yes,Yes,Yes,No,No,5,7,1
5412440132,http://farm6.static.flickr.com/5096/5412440132_7cabc594f1.jpg,Tie clip,Yes,Yes,Yes,Yes,NotSure,NotSure,5,7,1
5412440184,http://farm6.static.flickr.com/5255/5412440184_07850774c7.jpg,Tie clip,NotSure,Yes,Yes,NotSure,Yes,Yes,2,1,7
5411829321,http://farm6.static.flickr.com/5292/5411829321_6beb8c81d2.jpg,Tie clip,Yes,Yes,Yes,Yes,Yes,Yes,2,1,7
5412440270,http://farm6.static.flickr.com/5292/5412440270_625d7de1e0.jpg,Tie clip,NotSure,Yes,Yes,NotSure,Yes,Yes,2,1,7
5914064842,http://farm7.static.flickr.com/6030/5914064842_0df978f8fe.jpg,Tie clip,Yes,Yes,Yes,Yes,Yes,Yes,2,1,7
6594706235,http://farm8.static.flickr.com/7145/6594706235_e8845acbf5.jpg,Tie clip,NotSure,No,No,NotSure,No,No,2,3,5
3038954769,http://farm4.static.flickr.com/3144/3038954769_7b8611d05c.jpg,Tippet,NotSure,No,No,No,No,No,6,6,1
2472707276,http://farm4.static.flickr.com/3153/2472707276_3b43c9a914.jpg,Tippet,No,No,No,No,No,No,6,6,1
3461502808,http://farm4.static.flickr.com/3255/3461502808_4f44125daf.jpg,Tippet,No,No,No,No,No,No,6,6,1
3258008333,http://farm4.static.flickr.com/3263/3258008333_f6a12ccbc0.jpg,Tippet,No,No,No,No,No,No,6,6,1
458280445,http://farm1.static.flickr.com/200/458280445_ffd2cc490d.jpg,Trench coat,Yes,Yes,Yes,Yes,Yes,Yes,3,7,7
458280443,http://farm1.static.flickr.com/252/458280443_262467d1c9.jpg,Trench coat,Yes,Yes,Yes,Yes,Yes,Yes,3,7,7
5166201732,http://farm2.static.flickr.com/1243/5166201732_d66f64f3c8.jpg,Trench coat,Yes,Yes,Yes,Yes,Yes,Yes,3,7,7
